label,path
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_138.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_139.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_14.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_140.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_141.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_142.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_143.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_144.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_145.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_146.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_147.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_148.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_149.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_15.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_150.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_151.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_152.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_153.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_154.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_155.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_156.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_157.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_158.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_159.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_16.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_160.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_161.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_162.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_163.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_164.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_165.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_166.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_167.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_168.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_169.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_17.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_170.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_171.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_172.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_173.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_174.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_175.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_176.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_177.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_178.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_179.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_18.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_180.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_181.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_182.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_183.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_184.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_185.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_186.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_187.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_188.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_189.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_19.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_190.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_191.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_192.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_193.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_194.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_195.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_196.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_197.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_198.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_199.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_2.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_20.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_200.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_201.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_202.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_203.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_204.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_205.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_206.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_207.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_208.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_209.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_21.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_210.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_211.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_212.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_213.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_214.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_215.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_216.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_217.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_218.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_219.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_22.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_220.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_221.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_222.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_223.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_224.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_225.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_226.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_227.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_228.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_229.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_23.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_230.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_231.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_232.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_233.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_234.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_235.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_236.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_237.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_238.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_239.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_24.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_240.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_241.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_242.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_243.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_244.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_245.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_246.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_247.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_248.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_249.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_25.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_250.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_251.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_252.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_253.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_254.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_255.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_256.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_257.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_258.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_259.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_26.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_260.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_261.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_262.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_263.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_264.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_265.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_266.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_267.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_268.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_269.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_27.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_270.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_271.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_272.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_273.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_274.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_275.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_276.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_277.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_278.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_279.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_28.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_280.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_281.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_282.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_283.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_284.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_285.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_286.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_287.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_288.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_289.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_29.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_290.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_291.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_292.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_293.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_294.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_295.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_296.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_297.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_298.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_299.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_3.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_30.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_300.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_301.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_302.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_303.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_304.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_305.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_306.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_307.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_308.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_309.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_31.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_310.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_311.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_312.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_313.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_314.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_315.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_316.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_317.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_318.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_319.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_32.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_320.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_321.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_322.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_323.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_324.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_325.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_326.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_327.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_328.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_329.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_33.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_330.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_331.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_332.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_333.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_334.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_335.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_336.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_337.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_338.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_339.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_34.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_340.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_341.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_342.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_343.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_344.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_345.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_346.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_347.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_348.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_349.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_35.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_350.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_351.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_352.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_353.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_354.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_355.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_356.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_357.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_358.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_359.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_36.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_360.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_361.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_362.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_363.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_364.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_365.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_366.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_367.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_368.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_369.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_37.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_370.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_371.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_372.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_373.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_374.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_375.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_376.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_377.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_378.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_379.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_38.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_380.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_381.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_382.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_383.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_384.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_385.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_386.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_387.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_388.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_389.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_39.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_390.jpg
glioma,F:\brain tumor detection\data\raw\primary\glioma\glioma_Te-gl_391.jpg
